"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2004 03720000","R-10","R - Single Family/Cabin","107  STOCKTON SQ","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03730000","R-10","R - Single Family/Cabin","105  STOCKTON SQ","South Coventry",2005,"1991 or Later","2001-2010"
"2004 03740000","R-10","R - Single Family/Cabin","103  STOCKTON SQ","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03750000","R-10","R - Single Family/Cabin","101  STOCKTON SQ","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03760000","R-10","R - Single Family/Cabin","214  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03770000","R-10","R - Single Family/Cabin","216  STAUFFER RD","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03780000","R-10","R - Single Family/Cabin","218  STAUFFER RD","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03790000","R-10","R - Single Family/Cabin","220  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03800000","R-10","R - Single Family/Cabin","222  STAUFFER RD","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03810000","R-10","R - Single Family/Cabin","224  STAUFFER RD","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03820000","R-10","R - Single Family/Cabin","226  STAUFFER RD","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03830000","R-10","R - Single Family/Cabin","228  STAUFFER RD","South Coventry",2004,"1991 or Later","2001-2010"
"2004 03840000","R-10","R - Single Family/Cabin","230  STAUFFER RD","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03850000","R-10","R - Single Family/Cabin","139  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03860000","R-10","R - Single Family/Cabin","137  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03870000","R-10","R - Single Family/Cabin","102  LINDLEY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 03880000","R-10","R - Single Family/Cabin","104  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03890000","R-10","R - Single Family/Cabin","106  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03900000","R-10","R - Single Family/Cabin","108  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03910000","R-10","R - Single Family/Cabin","110  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03920000","R-10","R - Single Family/Cabin","112  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03930000","R-10","R - Single Family/Cabin","114  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03940000","R-10","R - Single Family/Cabin","116  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03950000","R-10","R - Single Family/Cabin","118  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 03960000","R-10","R - Single Family/Cabin","120  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03970000","R-10","R - Single Family/Cabin","122  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03980000","R-10","R - Single Family/Cabin","124  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 03990000","R-10","R - Single Family/Cabin","119  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04000000","R-10","R - Single Family/Cabin","117  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04010000","R-10","R - Single Family/Cabin","115  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04020000","R-10","R - Single Family/Cabin","113  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04030000","R-10","R - Single Family/Cabin","111  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04040000","R-10","R - Single Family/Cabin","109  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04050000","R-10","R - Single Family/Cabin","107  LINDLEY LN","South Coventry",2003,"1991 or Later","2001-2010"
"2004 04060000","R-10","R - Single Family/Cabin","105  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 04070000","R-10","R - Single Family/Cabin","103  LINDLEY LN","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04080000","R-10","R - Single Family/Cabin","101  LINDLEY LN","South Coventry",2002,"1991 or Later","2001-2010"
"2004 04090000","R-10","R - Single Family/Cabin","133  HARTMAN RD","South Coventry",2002,"1991 or Later","2001-2010"
"2004 04100000","R-10","R - Single Family/Cabin","131  HARTMAN RD","South Coventry",2001,"1991 or Later","2001-2010"
"2004 04190000","R-10","R - Single Family/Cabin","107  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 04200000","R-10","R - Single Family/Cabin","105  TRINLEY ST","South Coventry",2004,"1991 or Later","2001-2010"
"2004 04210000","R-50","R - Condominium","40  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04220000","R-50","R - Condominium","42  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04230000","R-50","R - Condominium","44  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04240000","R-50","R - Condominium","46  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04250000","R-50","R - Condominium","48  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04260000","R-50","R - Condominium","50  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04270000","R-50","R - Condominium","52  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04280000","R-50","R - Condominium","54  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04290000","R-50","R - Condominium","56  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04300000","R-50","R - Condominium","58  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04310000","R-50","R - Condominium","60  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04320000","R-50","R - Condominium","62  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04330000","R-50","R - Condominium","64  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04340000","R-50","R - Condominium","66  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04350000","R-50","R - Condominium","68  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04360000","R-50","R - Condominium","70  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04370000","R-50","R - Condominium","72  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04380000","R-50","R - Condominium","74  BUCKTOWN CROSSING RD","South Coventry",2018,"1991 or Later","2011-2022"
"2004 04390000","R-50","R - Condominium","80  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04400000","R-50","R - Condominium","82  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
"2004 04410000","R-50","R - Condominium","84  BUCKTOWN CROSSING RD","South Coventry",2006,"1991 or Later","2001-2010"
