"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"5002J00130000","R-10","R - Single Family/Cabin","1466  FEDERAL DR","West Bradford",1977,"Before 1991","1971-1980"
"5002J00140000","R-10","R - Single Family/Cabin","1462  FEDERAL DR","West Bradford",1978,"Before 1991","1971-1980"
"5002J00150000","R-10","R - Single Family/Cabin","1464  FEDERAL DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00170000","R-10","R - Single Family/Cabin","1467  FEDERAL DR","West Bradford",2020,"1991 or Later","2011-2022"
"5002J00180000","R-10","R - Single Family/Cabin","1469  FEDERAL DR","West Bradford",1977,"Before 1991","1971-1980"
"5002J00190000","R-10","R - Single Family/Cabin","1471  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00200000","R-10","R - Single Family/Cabin","1473  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00210000","R-10","R - Single Family/Cabin","1501  EAGLE RIDGE DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00220000","R-10","R - Single Family/Cabin","1502  EAGLE RIDGE DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00230000","R-10","R - Single Family/Cabin","1475  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00240000","R-10","R - Single Family/Cabin","1477  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00250000","R-10","R - Single Family/Cabin","1479  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00260000","R-10","R - Single Family/Cabin","1501  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00270000","R-10","R - Single Family/Cabin","1458  FEDERAL DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00280000","R-10","R - Single Family/Cabin","1460  FEDERAL DR","West Bradford",1976,"Before 1991","1971-1980"
"5002J00290000","R-10","R - Single Family/Cabin","1456  FEDERAL DR","West Bradford",1975,"Before 1991","1971-1980"
"5002J00300000","R-10","R - Single Family/Cabin","1442  FEDERAL DR","West Bradford",1977,"Before 1991","1971-1980"
