"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"3901 02080000","R-10","R - Single Family/Cabin","1340  NORTHUMBERLAND RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02090000","R-10","R - Single Family/Cabin","1332  NORTHUMBERLAND RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02100000","R-10","R - Single Family/Cabin","1328  NORTHUMBERLAND RD","Caln",2006,"1991 or Later","2001-2010"
"3901 02110000","R-10","R - Single Family/Cabin","1324  NORTHUMBERLAND RD","Caln",2010,"1991 or Later","2001-2010"
"3901 02120000","R-10","R - Single Family/Cabin","1320  NORTHUMBERLAND RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02130000","R-10","R - Single Family/Cabin","1316  NORTHUMBERLAND RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02140000","R-10","R - Single Family/Cabin","1304  NORTHUMBERLAND RD","Caln",2006,"1991 or Later","2001-2010"
"3901 02150000","R-10","R - Single Family/Cabin","1036  WOODRUFF RD","Caln",2006,"1991 or Later","2001-2010"
"3901 02160000","R-10","R - Single Family/Cabin","1204  DEVONSHIRE RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02170000","R-10","R - Single Family/Cabin","1024  WOODRUFF RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02180000","R-10","R - Single Family/Cabin","1020  WOODRUFF RD","Caln",2008,"1991 or Later","2001-2010"
"3901 02190000","R-10","R - Single Family/Cabin","1016  WOODRUFF RD","Caln",2007,"1991 or Later","2001-2010"
"3901 02200000","R-10","R - Single Family/Cabin","1012  WOODRUFF RD","Caln",2015,"1991 or Later","2011-2022"
"3901 02210000","R-10","R - Single Family/Cabin","1008  WOODRUFF RD","Caln",2017,"1991 or Later","2011-2022"
"3901 02220000","R-10","R - Single Family/Cabin","1017  WOODRUFF RD","Caln",2016,"1991 or Later","2011-2022"
"3901 02230000","R-10","R - Single Family/Cabin","1021  WOODRUFF RD","Caln",2017,"1991 or Later","2011-2022"
"3901 02240000","R-10","R - Single Family/Cabin","1025  WOODRUFF RD","Caln",2017,"1991 or Later","2011-2022"
"3901 02250000","R-10","R - Single Family/Cabin","1029  WOODRUFF RD","Caln",2016,"1991 or Later","2011-2022"
"3901 02260000","R-10","R - Single Family/Cabin","1033  WOODRUFF RD","Caln",2017,"1991 or Later","2011-2022"
"3901 02270000","R-10","R - Single Family/Cabin","1037  WOODRUFF RD","Caln",2016,"1991 or Later","2011-2022"
"3902 00200000","R-10","R - Single Family/Cabin","314  ROCK RAYMOND RD","Caln",1948,"Before 1991","1950 or older"
"3902 00350000","R-10","R - Single Family/Cabin","1311 S RED MAPLE WAY","Caln",1928,"Before 1991","1950 or older"
"3902 00410000","R-10","R - Single Family/Cabin","7  ROCK RAYMOND RD","Caln",1948,"Before 1991","1950 or older"
"3902 00430000","R-10","R - Single Family/Cabin","13  ROCK RAYMOND RD","Caln",1950,"Before 1991","1950 or older"
"3902 00520000","R-10","R - Single Family/Cabin","2  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00530000","R-10","R - Single Family/Cabin","4  PARKSIDE AVE","Caln",1930,"Before 1991","1950 or older"
"3902 00540000","R-10","R - Single Family/Cabin","6  PARKSIDE AVE","Caln",1948,"Before 1991","1950 or older"
"3902 00550000","R-10","R - Single Family/Cabin","8  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00560000","R-10","R - Single Family/Cabin","10  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00570000","R-10","R - Single Family/Cabin","12  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00580000","R-10","R - Single Family/Cabin","14  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00590000","R-10","R - Single Family/Cabin","16  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00600000","R-10","R - Single Family/Cabin","18  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
"3902 00610000","R-10","R - Single Family/Cabin","20  PARKSIDE AVE","Caln",1950,"Before 1991","1950 or older"
