"PARID","LUC","LUC_desc","situs","NAME","year","if1991","yearGroup"
"2602M00410800","R-10","R - Single Family/Cabin","502  DENTON DR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00410900","R-10","R - Single Family/Cabin","430  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411000","R-10","R - Single Family/Cabin","428  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411100","R-10","R - Single Family/Cabin","426  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411200","R-10","R - Single Family/Cabin","424  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411300","R-10","R - Single Family/Cabin","422  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411400","R-10","R - Single Family/Cabin","420  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411500","R-10","R - Single Family/Cabin","418  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411600","R-10","R - Single Family/Cabin","416  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411700","R-10","R - Single Family/Cabin","414  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411800","R-10","R - Single Family/Cabin","412  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00411900","R-10","R - Single Family/Cabin","410  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412000","R-10","R - Single Family/Cabin","408  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412100","R-10","R - Single Family/Cabin","406  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412200","R-10","R - Single Family/Cabin","404  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412300","R-10","R - Single Family/Cabin","402  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412400","R-10","R - Single Family/Cabin","220  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412500","R-10","R - Single Family/Cabin","218  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412700","R-10","R - Single Family/Cabin","216  OVERCREEK RD","East Pikeland",1986,"Before 1991","1981-1990"
"2602M00412800","R-10","R - Single Family/Cabin","214  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00412900","R-10","R - Single Family/Cabin","212  OVERCREEK RD","East Pikeland",1986,"Before 1991","1981-1990"
"2602M00413000","R-10","R - Single Family/Cabin","210  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413100","R-10","R - Single Family/Cabin","219  OVERCREEK RD","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413200","R-10","R - Single Family/Cabin","314  DRAPER LN","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413300","R-10","R - Single Family/Cabin","429  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413400","R-10","R - Single Family/Cabin","427  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413500","R-10","R - Single Family/Cabin","425  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413600","R-10","R - Single Family/Cabin","423  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413700","R-10","R - Single Family/Cabin","421  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413800","R-10","R - Single Family/Cabin","419  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00413900","R-10","R - Single Family/Cabin","417  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414000","R-10","R - Single Family/Cabin","415  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414100","R-10","R - Single Family/Cabin","413  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414200","R-10","R - Single Family/Cabin","411  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414300","R-10","R - Single Family/Cabin","409  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414400","R-10","R - Single Family/Cabin","407  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414500","R-10","R - Single Family/Cabin","405  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414600","R-10","R - Single Family/Cabin","403  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414700","R-10","R - Single Family/Cabin","401  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414800","R-10","R - Single Family/Cabin","435  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00414900","R-10","R - Single Family/Cabin","433  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602M00415000","R-10","R - Single Family/Cabin","431  SAINT ANNS CIR","East Pikeland",1987,"Before 1991","1981-1990"
"2602P00020000","R-10","R - Single Family/Cabin","47  FORREST AVE","East Pikeland",1941,"Before 1991","1950 or older"
